,Unnamed: 0,app_ver_name,reviewer_language,device,review_month,star_rating,review_text,sentiment,topic,detail_topic
1717,1717,unknown,id,rolex,3,1,kenapa setelah saya update tidak bisa di buka yaudah saya uninstall dan saya download lagi tetap tidak bisa di buka tolong pihak kai di perbaiki lagi,negatif,error,aksesapp
1718,1718,4.4.4,id,a7y18lte,3,5,sangat membantu sekali,positif,feedback,baik
1719,1719,4.4.4,id,v3961,3,1,aku udah download aplikasi tapi tidak bisa di buka kenapa ya,negatif,error,aksesapp
1720,1720,unknown,id,riva,3,5,bagus,positif,feedback,baik
1721,1721,4.4.4,id,RMX1911,3,2,buat pengembangan nya lagi untuk pengubahan akun gmail nomor telpon sama fitur penghapusan akun lama secara mandiri tanpa perlu call center terima kasih,negatif,pengaturan,editprofil
1722,1722,4.4.4,en,a6lte,3,3,now its okay,positif,feedback,baik
1723,1723,4.4.4,id,ginkgo,3,1,apaan si anjir aplikasinya pas login aja macet,negatif,registrasilogin,login
1724,1724,4.4.4,id,ginkgo,3,1,pas ubah no telpon tidak bisa perbaikin lah masa aplikasi buat negara jelek begini dah tidak niat banget bikin aplikasi,negatif,pengaturan,editprofil
1725,1725,4.4.4,id,j7xelte,3,5,bagus,positif,feedback,baik
1726,1726,4.4.4,id,joyeuse,3,1, semoga bisa akses ka lokal melalui web browser tidak harus pakai aplikasi semoga bisa membayar melalui indomaret alfamart tidak harus lewat linkaja,netral,pembayaran,metodebayar
1727,1727,4.4.4,id,ASUS_X00HD_1,3,1,isi saldonya kemana aja selain menggunakan atm tidak bisa melalui cara lain ya,netral,pembayaran,metodebayar
1728,1728,unknown,en,k3g,3,1,aplikasi nyusahin mau bayar suruh install aplikasi lain giliran mau bayar pesanan udah hilang bikin aplikasi yang memudahkan penggunanya bukan malah nyusahin mendingan pembayaran offline,negatif,pembayaran,errorpembayaran
1729,1729,4.4.4,id,SOV38,3,5,pelayanan cepat customer service responsif thanks lot sudah memperbaiki akun saya,positif,feedback,baik
1730,1730,unknown,id,RMX2030,3,5,didownload susah,negatif,feedback,lain
1731,1731,4.4.4,id,1718,3,1,aku udah download tapi kok susah mendaftar klik mendaftarnya kok tidak bisa di klik,negatif,registrasilogin,registrasi
1732,1732,4.4.4,id,lavender,3,3,kenapa tidak bisa lagi digunakan buat ka lokal seperti ka pramex jadwalnya tidak pernah ada,negatif,pemesanan,getjadwal
1733,1733,4.4.4,id,2027,3,5,good,positif,feedback,baik
1734,1734,unknown,id,A1601,3,5,responnya bagus pengguna di mudahkan terima kasih,positif,feedback,baik
1735,1735,4.4.4,id,a50,3,3,aplikasi ini tidak bisa saya gunakan untuk memesan tiket selalu jadwal tidak ditemukan bagaimana cara benahinya minta tolong di bantu,negatif,pemesanan,getjadwal
1736,1736,4.4.4,id,CPH1901,3,5,bagus kesulitan penggantian nama penumpang,negatif,pemesanan,editpemesanan
1737,1737,unknown,id,cactus,3,5,bagus,positif,feedback,baik
1738,1738,4.4.4,id,a01q,3,1,saya pesan dari pasar senen ke lempuyangan tanggal mei ,netral,feedback,lain
1739,1739,4.4.4,id,vince,3,1,download berkali kali tidak bisa dibuka buka saya lagi registrasi akun udah isi no hp dan email pas klik lanjutkan tidak bisa hang,negatif,registrasilogin,registrasi
1740,1740,4.4.4,id,1601,3,1,saya pengguna baru aplikasi ini waktu mau daftar bikin akun malah error terus waktu bikin passwordnya sampai sekarang di coba masih gabisa udah kirim email tapi gajelas pemberitahuannya tolong bantuannya ini mu pesan tiket gabisa,negatif,registrasilogin,registrasi
1741,1741,4.4.4,id,gracerlte,3,5,cara mengganti nomor bagaimana ya kakak,netral,pengaturan,editprofil
1742,1742,4.4.4,id,OP4B80L1,3,3,halo maaf nih ya bagi dikit tentang perjalanan saya kemarin naik kereta di tiket saya tulisnya nomor kursi gerbong sama tapi kenapa ada orang yang ditulis sama juga dengan gerbong kursi yang saya dudukin tolong ya lebih teliti saya jadi tidak enak ribut sama orang,negatif,feedback,lain
1743,1743,4.4.4,id,grandpplte,3,1,payah,negatif,feedback,lain
1744,1744,1.4.8.2,en,A37f,3,2,kenapa saya tidak bisa login ke akun saya aplikasi terus mengatakan kamu belum login atau token is not valid,negatif,registrasilogin,login
1745,1745,unknown,id,HWELE,3,1,sekelas perusahaan bumn aplikasinya jelek parah,negatif,feedback,lain
1746,1746,4.4.4,id,a71,3,1,fitur pembatalan tiket tidak ada gunanya di aplikasi tertulis pembatalan tiket bisa dilakukan maksimal jam sebelum pemberangkatan tapi saya ingin membatalkan tiket di stasiun wates jam sebelum keberangkatan saja tidak bisa kata petugasnya harus di stasiun induknya di yogyakarta jadi apa gunanya sistem online kalau masih dipersulit,negatif,pembatalan,errorpembatalan
1747,1747,unknown,id,grandpplte,3,5,oke kai access kok tidak bisa di buka di aplikasi hp saya katong toroh purwodadi grobogan jawa tengah kedung sepur kok aplikasinya udah ada kok di buka tidak tertulis apa apa kosong sampai capek dan tensi tinggi makasih,negatif,error,crash
1748,1748,unknown,id,j1acevelte,3,1,mantap salam dari lampung,positif,feedback,baik
1749,1749,unknown,id,a10s,3,1,kenapa beli tiket di stasiun kecil harus online mana tidak ada sinyal tolong lah perbaiki terlalu memaksakan teknologi kasian lah sama orang kecil,negatif,feedback,lain
1750,1750,4.4.4,id,Infinix-X680B,3,4,bagus,positif,feedback,baik
1751,1751,4.4.4,id,1601,3,1,aplikasi tidak bisa di buka tolong bantuan nya,negatif,error,aksesapp
1752,1752,4.4.4,id,hermes,3,5,mudah dan memudahkan perjalanan,positif,feedback,baik
1753,1753,4.4.4,id,ASUS_X00P_6,3,5,ok,positif,feedback,baik
1754,1754,4.4.4,en,RE50BF,3,1,terlalu banyak bug dan membingungkan tolong diperbaiki lagi aplikasi nya,negatif,feedback,lain
1755,1755,4.4.4,en,j5lte,3,1,mau beli tiket loadingnya berhari hari,negatif,pemesanan,errorpemesanan
1756,1756,4.4.4,id,A37f,3,1,kok lemot ya padahal hp saya masih banyak ruang loh bikin hang hp mau pesan tiket kereta gimana jadi nya tolong perbaiki dong biar mudah akses nya terima kasih,negatif,error,error
1757,1757,unknown,id,j1acevelte,3,5,aplikasi sangat bagus,positif,feedback,baik
1758,1758,4.4.4,id,j4lte,3,5,terbaik,positif,feedback,baik
1759,1759,4.4.4,id,OP4B79L1,3,3,aplikasi ini bisa di buka tapi kok giliran mau pesan tiket tidak bisa ya lokal maupun jarak jauh gimana ini mohon respon nya soal saya sendiri gaptek terima kasih,negatif,pemesanan,errorpemesanan
1760,1760,unknown,en,1601,3,1,saya tidak bisa membuka aplikasi ini,negatif,error,aksesapp
1761,1761,4.3.7,id,CPH1823,3,5,sangat mudah dan praktis,positif,feedback,baik
1762,1762,4.4.4,id,B26D2H,3,5,bagus,positif,feedback,baik
1763,1763,4.4.4,en,r7,3,1,aplikasi bodoh saya mencoba untuk reschedule tiket saya melalui aplikasi ini dan tebak aplikasi membutuhkan nama yang sama dan nomor id yang sama dari tiket saat saya mencoba untuk submit nomor ktp saya dan aplikasi mengatakan it is already exist dan saya bisa mendapatkan reschedule yang mana ini sangat membuang buang seluruh waktu saya dan membutuhkan untuk pergi ke loket stasiun menyebalkan aplikasi tidak pantas dapat rating,negatif,pemesanan,editpemesanan
1764,1764,unknown,id,crownlte,3,5,sangat membantu sekali,positif,feedback,baik
1765,1765,4.4.1,id,RMX1851,3,5,good,positif,feedback,baik
1766,1766,unknown,id,a10,3,3,tolong diupdate lagi dong,netral,feedback,lain
1767,1767,4.4.4,id,riva,3,1,setiap akan melengkapi profil kenapa selalu id num already exist ya kak berkali kali saya coba selalu begitu mohon bantuannya,negatif,pengaturan,editprofil
1768,1768,4.4.4,id,fortunave3g,3,1,permintaan anda time out terus maksudnya gimana ya baru juga install,negatif,error,timeout
1769,1769,4.4.4,id,2040,3,4,aplikasi lancar digunakan sayangnya metode pembayaran kartu kredit masih belum bisa digunakan,netral,pembayaran,metodebayar
1770,1770,4.4.4,id,OP4B80L1,3,5,good,positif,feedback,baik
1771,1771,unknown,id,a51,3,3,perbaiki aplikasi nya dong masa iya ubah nomor hp aja gabisa,negatif,pengaturan,editprofil
1772,1772,4.4.4,id,ASUS_Z00E_2,3,5,versi terbaru keren masalah masalah yang lalu udah teratasi semua terima kasih kai,positif,feedback,baik
1773,1773,unknown,id,merlin,3,1,aplikasi tidak jelas kita harus ngerti rute kereta baru bisa searching tidak asal kota atau stasiun yang dipilih,negatif,pemesanan,getjadwal
1774,1774,4.4.4,id,CPH1901,3,5,bagus dan sangat bermanfaat,positif,feedback,baik
1775,1775,4.4.1,id,CPH1729,3,5,sangat membantu,positif,feedback,baik
1776,1776,unknown,id,1601,3,5,bagus,positif,feedback,baik
1777,1777,unknown,id,meizuM8,3,1,tiap mau masukin data diri nik ktp sama nama lengkap error mulu jadi aplikasi nya tidak guna,negatif,registrasilogin,registrasi
1778,1778,4.4.4,id,iris870,3,1,setelah update aplikasi malah tidak bisa pesan tiket di hp saya,negatif,pemesanan,errorpemesanan
1779,1779,4.4.4,id,RMX2170L1,3,3,aplikasi sangat membantu hanya saja kurang fleksibel gabisa pilih tempat duduk seperti bioskop jadinya bisa terpisah dengan keluarga,negatif,pemesanan,errorpemesanan
1780,1780,4.4.4,id,RMX2170L1,3,3,hanya bisa pesan tiket saja,negatif,pemesanan,maxpemesanan
1781,1781,4.4.4,id,RMX2170L1,3,3,kalau mau beli tiket lagi penumpang pertama gabisa diubah tolong diperbaiki terima kasih,negatif,pemesanan,bookbedaid
1782,1782,4.4.4,id,CPH1605,3,1,sistemnya crash buat nambah penumpang tidak bisa coba isi penumpang mau klik lanjutkan tidak bisa,negatif,pemesanan,errorpemesanan
1783,1783,4.4.4,id,begonia,3,2,ini bagi yang tidak punya kartu debit mandiri gimana bayarnya ya kak tolong pencerahannya,netral,pembayaran,metodebayar
1784,1784,unknown,id,ASUS_Z00E_2,3,3,kenapa aplikasi nya tidak bisa dibuka,negatif,error,aksesapp
1785,1785,unknown,id,HWLUA-U6582,3,5,nanti saya mau naik kereta api penataran ka lokalan harganya berapa ya,netral,feedback,lain
1786,1786,4.4.4,id,OP4883,3,5,aplikasinya bagus mudah digunakan fitur nya friendly banget,positif,feedback,baik
1787,1787,4.4.1,id,a30s,3,5,cepat praktis simpel indonesia ,positif,feedback,baik
1788,1788,unknown,id,a11q,3,5,sangat membantu,positif,feedback,baik
1789,1789,4.4.4,id,lavender,3,5,sangat bermanfaat,positif,feedback,baik
1790,1790,4.4.4,id,star2lte,3,5,memudahkan untuk pembelian pembatalan ataupun reschedule tiket kereta api,positif,feedback,baik
1791,1791,4.4.4,id,ASUS_X00T_2,3,5,lebih memudahkan pengguna kereta api,positif,feedback,baik
1792,1792,4.4.4,id,a51,3,5,sangat bagus dan sangat membantu kami dalam pembelian tiket kereta api,positif,feedback,baik
1793,1793,4.4.4,id,1816,3,5,mantap,positif,feedback,baik
1794,1794,4.4.4,id,r7,3,5,penerapan eboarding di kai access itu keren banget tidak perlu waktu cetak dan less paper,positif,feedback,baik
1795,1795,4.4.4,id,1904,3,5,pesan tiket lebih mudah cepat,positif,feedback,baik
1796,1796,4.4.4,id,c9lte,3,5,aplikasi ter mantap di muka bumi,positif,feedback,baik
1797,1797,4.4.3,id,OP4F25L1,3,5,terbaik,positif,feedback,baik
1798,1798,4.4.4,id,CPH1723,3,5,kai access makin maju,positif,feedback,baik
1799,1799,4.4.3,en,a50,3,5,mantap aplikasinya,positif,feedback,baik
1800,1800,unknown,en,ASUS_I003_1,3,5,mudah dipakai dan user friendly,positif,feedback,baik
1801,1801,4.4.4,id,m31,3,5,ok mudah mudahan semakin mantap,positif,feedback,baik
1802,1802,4.4.1,id,a50,3,5,mantap,positif,feedback,baik
1803,1803,4.4.4,id,CPH1701,3,5,terbaik,positif,feedback,baik
1804,1804,4.4.4,id,begonia,3,5,aplikasi good job,positif,feedback,baik
1805,1805,4.4.4,id,on7xelte,3,5,kai access nomor satu,positif,feedback,baik
1806,1806,4.4.4,id,1819,3,5,mantap sekali,positif,feedback,baik
1807,1807,4.4.4,id,CPH1823,3,5,pesan tiket lebih praktis dan efisien,positif,feedback,baik
1808,1808,4.4.4,id,nicklaus_f,3,5,oke sekali,positif,feedback,baik
1809,1809,4.4.4,id,a6plte,3,5,pembayaran tiket ka jadi lebih mudah top,positif,feedback,baik
1810,1810,unknown,id,CPH1823,3,5,kai access sangat membantu mudah digunakan dan mempermudah dalam kehidupan,positif,feedback,baik
1811,1811,4.4.4,id,begonia,3,5,alhamdulillah praktis dan sangat membantu,positif,feedback,baik
1812,1812,4.4.4,id,a10s,3,5,sangat bagus aplikasinya mempermudah pelanggan kapanpun untuk memesan tiket,positif,feedback,baik
1813,1813,4.4.4,id,ysl,3,5,sangat memudahkan pengguna jasa kereta api maju terus kai ku,positif,feedback,baik
1814,1814,4.4.3,id,santoni,3,5,good,positif,feedback,baik
1815,1815,4.4.1,id,OP4C72L1,3,5,sangat membantu dalam pembelian tiket kereta api tanpa harus antri di loket stasiun mantap,positif,feedback,baik
1816,1816,4.4.4,id,a31,3,5,mempermudah pembelian tiket tanpa biaya tambahan,positif,feedback,baik
1817,1817,4.4.4,id,a7y18lte,3,5,cepat,positif,feedback,baik
1818,1818,4.4.4,id,helium,3,5,sangat memudahkan pengguna jasa kereta api indonesia dalam menggunakan moda transportasi kereta api tinggal click beres,positif,feedback,baik
1819,1819,4.4.4,id,RMX1971,3,5,mudah dan sangat membantu,positif,feedback,baik
1820,1820,4.4.4,id,tissot_sprout,3,5,selalu dapat diandalkan untuk pesan tiket cepat,positif,feedback,baik
1821,1821,4.4.4,id,a20s,3,5,hayo naik kereta api lagi,netral,feedback,lain
1822,1822,4.4.3,id,a7xelte,3,5,top dah,positif,feedback,baik
1823,1823,4.4.4,id,crownlte,3,5,mau tiket kereta kai access aja,netral,feedback,lain
1824,1824,4.4.1,id,OP4863,3,5,mantap,positif,feedback,baik
1825,1825,4.4.4,id,OP4B79L1,3,5,memudahkan customer,positif,feedback,baik
1826,1826,4.4.3,id,CPH1819,3,5,dengan adanya kai access sangat mempermudah semuanya terutama jadwal kereta terima kasih,positif,feedback,baik
1827,1827,unknown,id,1609,3,1,sudah beberapa minggu aplikasi tidak bisa di buka di hp saya loading pun juga tidak sampai saya uninstall terus install lagi berkali kali juga tetep tidak bisa jadi mau pesan tiket susah jarak rumah stasiun juga jauh mohon solusinya,negatif,error,aksesapp
1828,1828,4.4.4,id,bbc100,3,5,mantap,positif,feedback,baik
1829,1829,4.4.4,id,1819,3,5,kai access bisa untuk mempermudah pemesanan tiket semoga tambah sukses,positif,feedback,baik
1830,1830,4.4.4,id,a5y17lte,3,5,aplikasi top lah mudah dipakai,positif,feedback,baik
1831,1831,unknown,id,ASUS_X009D_2,3,5,aplikasi kai access sangat bermanfaat untuk mempermudah pembelian tiket,positif,feedback,baik
1832,1832,4.4.4,id,OP4F25L1,3,5,keren aplikasinya memudahkan pelayanan cari tiket dan lain lain,positif,feedback,baik
1833,1833,4.4.3,id,m31,3,5,pesan ubah jadwal dan batalin tiket jadi tidak ribet cukup dari rumah aja,positif,feedback,baik
1834,1834,4.4.1,id,CPH1901,3,5,semoga barokah,netral,feedback,lain
1835,1835,4.4.4,id,d2s,3,5,mantap,positif,feedback,baik
1836,1836,4.4.4,id,m31,3,5,mantap,positif,feedback,baik
1837,1837,4.4.4,id,astarqlte,3,5,mantap kai access,positif,feedback,baik
1838,1838,4.4.4,id,E6683,3,5,makin dekat dan menyenangkan bersama kereta api,positif,feedback,baik
1839,1839,4.4.4,id,daisy_sprout,3,5,aplikasinya bagus dan sangat mudah digunakan,positif,feedback,baik
1840,1840,4.4.1,id,riva,3,5,sangat memudahkan,positif,feedback,baik
1841,1841,4.4.4,id,CPH1823,3,5,jos,positif,feedback,baik
1842,1842,4.4.1,en,RMX2180,3,5,sangat membantu sekali,positif,feedback,baik
1843,1843,unknown,id,OP4B9EL1,3,5,luar biasa,positif,feedback,baik
1844,1844,4.4.4,id,j6primelte,3,5,bagi yang memahami dan mengerti sangatlah mudah dan tidak ribet untuk bolak balik ke stasiun apalagi keadaan pandemi seperti ini bisa mengurangi kerumunan,positif,feedback,baik
1845,1845,4.4.4,id,OP4BA5L1,3,5,semakin mudah pembelian tiket sekarang via kai access,positif,feedback,baik
1846,1846,4.4.4,id,RMX1805,3,5,sangat membantu para pengguna jasa kereta dalam mencari info tentang jadwal dan harga tiket dan lain sebagainya mantap wes pokoknya sukses selalu buat kai,positif,feedback,baik
1847,1847,4.4.4,id,Infinix-X655C,3,5,keren,positif,feedback,baik
1848,1848,4.4.4,en,CPH1701,3,5,exellent,positif,feedback,baik
1849,1849,4.4.4,id,ASUS_X00T_6,3,5,semakin dipermudah dalam membeli tiket,positif,feedback,baik
1850,1850,4.4.4,id,A33w,3,5,bagus,positif,feedback,baik
1851,1851,unknown,id,m20lte,3,4,min tolong dong nomor hp saya masa katanya sudah didaftar tapi kok gaada satupun email yang terdaftar ya tolong dong di betulkan kalau bisa hubungi saya via email tolong min,negatif,registrasilogin,registrasi
1852,1852,4.4.4,id,shark,3,5,sangat membantu,positif,feedback,baik
1853,1853,4.4.4,id,CPH1803,3,5,aplikasi terbaik,positif,feedback,baik
1854,1854,4.4.1,id,OP4C7D,3,5,mempermudah membeli tiket,positif,feedback,baik
1855,1855,4.4.4,id,tissot_sprout,3,5,mudah dan cepat,positif,feedback,baik
1856,1856,4.4.4,id,a12,3,5,mantap,positif,feedback,baik
1857,1857,4.4.4,id,1951,3,5,oke,positif,feedback,baik
1858,1858,unknown,id,HWRNE,3,5,aplikasi ini sangat bermanfaat,positif,feedback,baik
1859,1859,4.4.4,id,OP4B79L1,3,5,di era digital seperti sekarang kai access hadir dengan fitur fitur yang lengkap dan sangat memudahkan kami dalam melakukan perjalanan menggunakan kereta api sukses terus aplikasinya ya sukses juga buat kai,positif,feedback,baik
1860,1860,4.4.4,id,CPH1609,3,5,pesan tiket jadi lebih mudah,positif,feedback,baik
1861,1861,4.4.1,id,OP486C,3,5,mantap jos banget,positif,feedback,baik
1862,1862,4.4.4,id,cepheus,3,5,top,positif,feedback,baik
1863,1863,4.4.4,id,beyond2,3,5,good aplikasi mempermudah pembelian tiket jadi tidak perlu capek capek antri dan berpanas panasan penggunaan ui nya pun mudah dan gampang bagi pemula terima kasih kai,positif,feedback,baik
1864,1864,unknown,id,j6primelte,3,5,good aplikasi bisa pesan tiket semua kelas bravo dan sukses selalu buat pencipta aplikasi ini,positif,feedback,baik
1865,1865,4.4.4,id,a30,3,5,aplikasi sangat membantu,positif,feedback,baik
1866,1866,4.4.4,id,mido,3,5,sangat membantu banget aplikasinya juga bagus,positif,feedback,baik
1867,1867,unknown,id,j7y17lte,3,5,penggunaan aplikasi memudahkan memesan tiket recommended banget,positif,feedback,baik
1868,1868,4.4.4,id,CPH1609,3,5,belum berangkat,netral,feedback,lain
1869,1869,4.4.4,id,1935,3,5,good,positif,feedback,baik
1870,1870,4.4.4,id,1935,3,5,harus di lengkapi lagi,netral,feedback,lain
1871,1871,4.4.4,id,2027,3,1,kereta lokal jenggala jadwal menjadi kali pemberangkatan dalam hari seingat saya dulu kali pemberangkatan tujuan dari sidoarjo ke mojokerto pp dan itu sangat mengecewakan bagi saya pengguna jenggala karena ditambahnya jalur dari surabaya sidoarjo mojokerto kenapa setiap keluhan pengguna aplikasi tidak ada tanggapan dari pt kai,negatif,feedback,lain
1872,1872,4.4.4,id,j7y17lte,3,5,membantu sekali dalam cek dan pemesanan tiket,positif,feedback,baik
1873,1873,4.4.4,id,1915,3,5,bagus dan simpel mencari kereta pada hari yang direncanakan,positif,feedback,baik
